empresa,associado
102821,102859
102821,102860
102810,102861
102810,102862
102753,102863
102752,102864
102864,102865
102865,102866
102866,102867
102867,102868
102868,102869
102869,102870
102870,102871
102870,102872
102870,102873
102870,102874
102870,102875
102870,102876
102870,102877
102870,102878
102869,102879
102868,102880
102867,102881
102866,102882
102865,102883
102864,102903
102903,102904
102904,102905
102904,102906
102904,102910
102904,102907
102904,102908
102904,102909
102904,102911
102904,102912
102903,102913
102913,102914
102914,102915
102915,102916
102915,102917
102915,102918
102915,102919
102915,102920
102915,102921
102915,102922
102915,102923
102914,102924
102913,102925
102903,102926
102864,102927
102927,102933
102927,102928
102927,102929
102927,102930
102927,102931
102927,102932
102927,102934
102927,102935
102864,102884
102884,102885
102885,102886
102886,102887
102887,102888
102888,102889
102889,102890
102889,102891
102889,102892
102889,102893
102889,102894
102889,102895
102889,102896
102889,102897
102888,102898
102887,102899
102886,102900
102885,102901
102884,102902
102864,102936
102752,102937
102640,102641
102641,102642
102642,102643
102643,102644
102644,102645
102644,102646
102644,102647
102643,102648
102648,102649
102648,102650
102648,102651
102648,102652
102648,102653
102643,102654
102654,102655
102655,102656
102655,102657
102655,102658
102654,102659
102659,102660
102659,102661
102659,102662
102654,102663
102663,102664
102663,102665
102663,102666
102654,102667
102667,102668
102667,102669
102667,102670
102654,102671
102671,102672
102671,102673
102671,102674
102654,102685
102654,102686
102654,102675
102675,102676
102675,102677
102675,102678
102654,102687
102654,102688
102654,102689
102654,102690
102654,102691
102654,102679
102679,102680
102679,102681
102679,102682
102679,102683
102679,102684
102654,102692
102654,102693
102643,102694
102643,102695
102642,102696
102642,102697
102641,102698
102698,102699
102699,102700
102699,102701
102699,102702
102699,102703
102699,102704
102698,102705
102705,102706
102705,102707
102705,102708
102698,102709
102709,102718
102718,102719
102718,102720
102718,102721
102709,102732
102732,102733
102732,102734
102732,102735
102709,102714
102714,102715
102714,102716
102714,102717
102709,102728
102728,102729
102728,102730
102728,102731
102709,102710
102710,102711
102710,102712
102710,102713
102709,102746
102709,102740
102709,102736
102736,102737
102736,102738
102736,102739
102709,102744
102709,102742
102709,102743
102709,102745
102709,102741
102709,102722
102722,102723
102722,102724
102722,102725
102722,102726
102722,102727
102709,102747
102709,102748
102698,102749
102698,102750
102641,102751
102640,102938
102639,102939
102939,102940
102940,103052
103052,103053
103053,103054
103054,103055
103055,103056
103056,103057
103056,103058
103056,103059
103056,103060
103056,103061
103055,103062
103062,103063
103062,103064
103062,103065
103055,103066
103066,103075
103075,103076
103075,103077
103075,103078
103066,103089
103089,103090
103089,103091
103089,103092
103066,103071
103071,103072
103071,103073
103071,103074
103066,103085
103085,103086
103085,103087
103085,103088
103066,103067
103067,103068
103067,103069
103067,103070
103066,103103
103066,103097
103066,103093
103093,103094
103093,103095
103093,103096
103066,103101
103066,103099
103066,103100
103066,103102
103066,103098
103066,103079
103079,103080
103079,103081
103079,103082
103079,103083
103079,103084
103066,103104
103066,103105
103055,103106
103055,103107
103054,103108
103054,103109
103053,103110
103110,103111
103111,103112
103111,103113
103111,103114
103111,103115
103111,103116
103110,103117
103117,103118
103117,103119
103117,103120
103110,103121
103121,103130
103130,103131
103130,103132
103130,103133
103121,103144
103144,103145
103144,103146
103121,103126
103126,103127
103126,103128
103126,103129
103121,103140
103140,103141
103140,103142
103140,103143
103121,103122
103122,103123
103122,103124
103122,103125
103121,103156
103121,103151
103121,103147
103147,103148
103147,103149
103147,103150
103121,103153
103121,103154
103121,103155
103121,103152
103121,103134
103134,103135
103134,103136
103134,103137
103134,103138
103134,103139
103121,103157
103121,103158
103110,103159
103110,103160
103053,103161
103052,103162
103162,103163
103163,103164
103164,103165
103165,103166
103166,103167
103167,103168
103167,103169
103167,103170
103167,103171
103167,103172
103167,103173
103167,103174
103167,103175
103166,103176
103165,103177
103164,103178
103163,103179
103162,103199
103199,103200
103200,103201
103200,103202
103200,103203
103200,103204
103200,103205
103200,103206
103200,103207
103200,103208
103199,103209
103209,103210
103210,103211
103211,103212
103211,103213
103211,103214
103211,103215
103211,103216
103211,103217
103211,103218
103211,103219
103210,103220
103209,103221
103199,103222
103162,103223
103223,103224
103223,103225
103223,103226
103223,103227
103223,103228
103223,103229
103223,103230
103223,103231
103162,103180
103180,103181
103181,103182
103182,103183
103183,103184
103184,103185
103185,103186
103185,103187
103185,103188
103185,103189
103185,103190
103185,103191
103185,103192
103185,103193
103184,103194
103183,103195
103182,103196
103181,103197
103180,103198
103162,103232
103052,103233
102940,102941
102941,102942
102942,102943
102943,102944
102944,102945
102944,102946
102944,102947
102943,102948
102948,102949
102949,102950
102949,102951
102949,102952
102948,102953
102953,102954
102953,102955
102953,102956
102948,102957
102957,102958
102957,102959
102957,102960
102948,102961
102961,102962
102961,102963
102961,102964
102948,102965
102965,102966
102965,102967
102965,102968
102948,102979
102948,102980
102948,102969
102969,102970
102969,102971
102969,102972
102948,102981
102948,102982
102948,102983
102948,102984
102948,102985
102948,102973
102973,102974
102973,102975
102973,102976
102973,102977
102973,102978
102948,102986
102948,102987
102943,102988
102988,102989
102988,102990
102988,102991
102988,102992
102988,102993
102943,102994
102943,102995
102942,102996
102942,102997
102941,102998
102998,102999
102999,103000
102999,103001
102999,103002
102999,103003
102999,103004
102998,103005
103005,103006
103005,103007
103005,103008
102998,103009
103009,103018
103018,103019
103018,103020
103018,103021
103009,103032
103032,103033
103032,103034
103032,103035
103009,103014
103014,103015
103014,103016
103014,103017
103009,103028
103028,103029
103028,103030
103028,103031
103009,103010
103010,103011
103010,103012
103010,103013
103009,103046
103009,103040
103009,103036
103036,103037
103036,103038
103036,103039
103009,103044
103009,103042
103009,103043
103009,103045
103009,103041
103009,103022
103022,103023
103022,103024
103022,103025
103022,103026
103022,103027
103009,103047
103009,103048
102998,103049
102998,103050
102941,103051
102940,103234
102939,103235
102939,103236
102639,103368
102639,103369
ALIU,103371
ALIU,103370
ALIU,103372
SAGP,409798
409798,409799
409799,409800
409800,409801
409800,409802
409799,409803
409799,409804
409798,409805
409798,409806
SAGP,409797
SAGP,409810
409810,409811
409810,409812
409810,409813
409810,409814
SAGP,409807
409807,409808
409807,409809
SAGP,409816
SAGP,409815
SAGP,409817
CANT,351568
351568,351569
351569,351570
351569,351571
351569,351572
351568,351573
351573,351574
351573,351575
351573,351576
351573,351577
351573,351578
351568,351579
351579,351584
351584,351585
351584,351586
351584,351587
351579,351580
351580,351581
351580,351582
351580,351583
351579,351592
351592,351593
351592,351594
351592,351595
351579,351588
351588,351589
351588,351590
351588,351591
351579,351596
351596,351597
351596,351598
351596,351599
351579,351614
351579,351612
351579,351600
351600,351601
351600,351602
351600,351603
351579,351613
351579,351609
351579,351610
351579,351608
351579,351611
351579,351604
351604,351605
351604,351606
351604,351607
351579,351615
351579,351616
351568,351617
351568,351618
CANT,351620
CANT,351619
CANT,351621
PBEL,332331
PBEL,332332
PBEL,332334
PBEL,332333
PBEL,332335
BFRE,408995
408995,408996
408996,408998
408998,409000
409000,409001
409000,409002
409000,409003
408998,408999
408998,409004
408998,409005
408996,409007
408996,408997
408996,409006
408996,409008
408996,409009
408996,409010
408995,409011
BFRE,409012
BFRE,409013
BGPR,54179
54179,54180
54180,54183
54180,54181
54180,54182
54180,54184
54180,54185
54179,54186
54179,54187
BGPR,54189
BGPR,54188
BGPR,54190
BNDP,380478
380478,380479
380478,380480
BNDP,380481
BNDP,380482
15334,154549
15334,154547
15334,154548
BRPR,420876
BRPR,420877
BRPR,420880
BRPR,420878
BRPR,420879
BRPR,420882
BRPR,420881
BRPR,420883
BBTG,396865
396865,396866
396865,396867
396865,396868
BBTG,396869
BBTG,396870
BBTG,396871
BBTG,396872
BBTG,396873
BBTG,396874
BBTG,396875
BBTG,396876
BBTG,396877
BBTG,396878
BBTG,396879
BBTG,396880
BBTG,396881
BBTG,396882
BBTG,396883
BBTG,396885
BBTG,396884
BBTG,396886
BAHI,417015
BAHI,417017
BAHI,417016
BAHI,417018
BAHI,417019
BAHI,417020
BAHI,417021
BAHI,417022
BAHI,417025
BAHI,417023
BAHI,417024
BAHI,417027
BAHI,417026
BAHI,417028
BSEL,414660
414660,414661
414661,414662
414660,414663
BSEL,414664
BSEL,414665
BSEL,414666
BTTL,361535
361535,361536
361535,361537
361535,361538
361535,361539
361535,361540
361535,361552
361535,361541
BTTL,361542
361542,361543
361542,361544
361542,361545
361542,361546
361542,361547
361542,361548
BTTL,361550
BTTL,361549
BTTL,361551
BLMT,421170
421170,421171
421170,421172
BLMT,421176
BLMT,421174
BLMT,421173
BLMT,421175
BRNA,414442
414442,414443
414443,414444
414444,414445
414444,414446
414443,414447
414442,414448
BRNA,414430
414430,414431
414431,414432
414432,414433
414432,414434
414431,414435
414431,414436
414430,414437
414430,414438
BRNA,414439
414439,414440
414439,414441
BRNA,414449
BRNA,414451
BRNA,414450
BRNA,414452
BLRO,352032
BLRO,352033
352033,352035
352033,352036
352033,352034
BLRO,352030
BLRO,352029
BLRO,352031
HBTS,342940
342940,342941
342941,342942
342941,342943
342941,342944
342940,342945
342945,342946
342945,342947
342945,342948
342940,342949
HBTS,342950
HBTS,342951
HBTS,342953
HBTS,342952
HBTS,342954
CMSA,323655
323655,323656
323655,323657
CMSA,323658
323658,323659
323658,323660
CMSA,323661
CMSA,323662
CMSA,323663
CMSA,323664
CMSA,323665
CARD,373825
373825,373826
373826,373827
373827,373833
373833,373834
373834,373835
373834,373836
373833,373837
373827,373828
373828,373829
373829,373830
373829,373831
373828,373832
373827,373838
373826,373839
373825,373840
CARD,373841
373841,373847
373847,373848
373848,373849
373848,373850
373847,373851
373841,373842
373842,373843
373843,373844
373843,373845
373842,373846
373841,373852
CARD,373854
CARD,373858
CARD,373853
CARD,373856
CARD,373855
CARD,373857
CTXP,351806
351806,351807
351807,351808
351808,351812
351812,351829
351829,351831
351829,351830
351829,351832
351829,351833
351812,351834
351834,351835
351834,351836
351834,351837
351812,351840
351840,351841
351840,351842
351812,351843
351812,351820
351820,351821
351821,351822
351821,351823
351821,351824
351821,351825
351821,351826
351820,351827
351820,351828
351812,351839
351812,351838
351812,351813
351813,351814
351813,351815
351813,351816
351813,351817
351813,351818
351813,351819
351812,351844
351812,351845
351812,351846
351808,351809
351809,351810
351809,351811
351808,351847
351847,351849
351847,351848
351847,351850
351847,351851
351808,351852
351808,351853
351807,351854
351854,351855
351855,351856
351856,351857
351857,351858
351858,351859
351859,351860
351860,351862
351860,351864
351860,351861
351860,351867
351860,351863
351860,351868
351860,351866
351860,351865
351860,351869
351860,351870
351860,351871
351860,351872
351860,351873
351860,351874
351860,351875
351860,351876
351859,351877
351858,351878
351857,351879
351856,351880
351855,351881
351854,351882
351882,351883
351883,351889
351883,351891
351883,351888
351883,351884
351883,351890
351883,351885
351883,351893
351883,351892
351883,351886
351883,351887
351883,351894
351883,351895
351883,351896
351883,351897
351883,351898
351883,351899
351882,351900
351900,351901
351901,351902
351902,351912
351902,351914
351902,351911
351902,351903
351902,351913
351902,351904
351902,351916
351902,351915
351902,351905
351902,351906
351902,351907
351902,351908
351902,351909
351902,351910
351902,351917
351902,351918
351901,351919
351900,351920
351882,351921
351882,351922
351854,351923
351807,351924
351806,351925
CTXP,351622
351622,351623
351623,351624
351624,351625
351625,351626
351626,351627
351626,351628
351626,351629
351626,351630
351626,351631
351625,351632
351632,351633
351632,351634
351632,351635
351632,351636
351632,351637
351625,351638
351638,351647
351647,351648
351647,351649
351647,351650
351638,351661
351661,351662
351661,351663
351661,351664
351638,351643
351643,351644
351643,351645
351643,351646
351638,351657
351657,351658
351657,351659
351657,351660
351638,351639
351639,351640
351639,351641
351639,351642
351638,351674
351638,351669
351638,351665
351665,351666
351665,351667
351665,351668
351638,351672
351638,351670
351638,351671
351638,351673
351638,351651
351651,351652
351651,351653
351651,351654
351651,351655
351651,351656
351638,351675
351638,351676
351625,351677
351625,351678
351624,351679
351679,351680
351680,351681
351680,351682
351680,351683
351680,351684
351680,351685
351679,351686
351686,351689
351686,351687
351686,351688
351686,351690
351686,351691
351679,351692
351692,351701
351701,351702
351701,351703
351701,351704
351692,351715
351715,351716
351715,351717
351715,351718
351692,351697
351697,351698
351697,351699
351697,351700
351692,351711
351711,351712
351711,351713
351711,351714
351692,351693
351693,351694
351693,351695
351693,351696
351692,351728
351692,351723
351692,351719
351719,351720
351719,351721
351719,351722
351692,351726
351692,351724
351692,351725
351692,351727
351692,351705
351705,351706
351705,351707
351705,351708
351705,351709
351705,351710
351692,351729
351692,351730
351679,351731
351679,351732
351624,351733
351623,351734
351734,351735
351735,351736
351736,351737
351737,351738
351738,351739
351739,351740
351740,351742
351740,351744
351740,351741
351740,351747
351740,351743
351740,351748
351740,351746
351740,351745
351740,351749
351740,351750
351740,351751
351740,351752
351740,351753
351740,351754
351740,351755
351740,351756
351739,351757
351738,351758
351737,351759
351736,351760
351735,351761
351734,351762
351762,351763
351763,351765
351763,351767
351763,351764
351763,351770
351763,351766
351763,351771
351763,351769
351763,351768
351763,351772
351763,351773
351763,351774
351763,351775
351763,351776
351763,351777
351763,351778
351763,351779
351762,351780
351780,351781
351781,351782
351782,351784
351782,351786
351782,351783
351782,351789
351782,351785
351782,351790
351782,351788
351782,351787
351782,351791
351782,351792
351782,351793
351782,351794
351782,351795
351782,351796
351782,351797
351782,351798
351781,351799
351780,351800
351762,351801
351762,351802
351734,351803
351623,351804
351622,351805
CTXP,351929
351929,351930
351930,351932
351930,351934
351930,351931
351930,351937
351930,351933
351930,351938
351930,351936
351930,351935
351930,351939
351930,351940
351930,351941
351930,351942
351930,351943
351930,351944
351930,351945
351930,351946
351929,351947
351947,351948
351948,351949
351949,351951
351949,351953
351949,351950
351949,351956
351949,351952
351949,351957
351949,351955
351949,351954
351949,351958
351949,351959
351949,351960
351949,351961
351949,351962
351949,351963
351949,351964
351949,351965
351948,351966
351947,351967
351929,351968
351929,351969
CTXP,351926
351926,351927
351926,351928
CTXP,351970
CTXP,351971
CABI,414144
414144,414145
414145,414146
414146,414147
414147,414148
414147,414149
414146,414150
414145,414151
414144,414152
CABI,414154
CABI,414153
CABI,414155
CACO,414156
414156,414157
414157,414158
414158,414159
414159,414160
414160,414161
414160,414162
414159,414163
414159,414164
414158,414165
414158,414166
414157,414167
414157,414168
414156,414169
414156,414170
CACO,414172
CACO,414171
CACO,414173
CAIA,414025
414025,414026
414026,414027
414027,414028
414028,414029
414029,414030
414029,414031
414028,414032
414028,414033
414027,414034
414027,414035
414026,414036
414026,414037
414025,414038
414025,414039
CAIA,414041
CAIA,414040
CAIA,414042
MAPT,331320
331320,331325
331320,331321
331321,331322
331321,331323
331321,331324
331320,331326
MAPT,331327
331327,331328
331327,331329
331327,331330
331327,331331
MAPT,331305
331305,331306
331306,331307
331306,331308
331308,331309
331308,331310
